,Date,open,close,real_pct,predictions,isBuy,signal,bsPrice,point
0,2011-06-20,1271.5,1278.36,0.013423448793767001,-0.005920809,0,hold,0,0
1,2011-06-21,1278.4,1295.52,-0.006468445103124498,-0.005411361,0,hold,0,0
2,2011-06-22,1295.48,1287.14,-0.0028279752008328884,0.001238096,1,buy,1286.6,0
3,2011-06-23,1286.6,1283.5,-0.011725749902609994,2.1729153e-05,1,hold,0,0
4,2011-06-24,1283.04,1268.45,0.00918443769955446,0.0062495726,1,hold,0,0
5,2011-06-27,1268.44,1280.1,0.012944301226466726,0.012281943,1,hold,0,0
6,2011-06-28,1280.21,1296.67,0.008282755057184898,0.0045844405,1,hold,0,0
7,2011-06-29,1296.85,1307.41,0.010119243389602461,-0.0028983713,0,sell,1307.64,21.04000000000019
8,2011-06-30,1307.64,1320.64,0.014409680155076376,0.004132006,1,buy,1320.64,0
9,2011-07-01,1320.64,1339.67,-0.001336149947375076,-0.0025704955,0,sell,1339.59,18.949999999999818
10,2011-07-05,1339.59,1337.88,0.001001584596525884,0.009672886,1,buy,1337.56,0
11,2011-07-06,1337.56,1339.22,0.010453846268723588,0.005007745,1,hold,0,0
12,2011-07-07,1339.62,1353.22,-0.006961174088470523,-0.007879451,0,sell,1352.39,14.830000000000155
13,2011-07-08,1352.39,1343.8,-0.01809048965619875,0.0146976765,1,buy,1343.31,0
14,2011-07-11,1343.31,1319.49,-0.0044335311370301556,0.0151078105,1,hold,0,0
15,2011-07-12,1319.61,1313.64,0.0031058737553666393,0.008913239,1,hold,0,0
16,2011-07-13,1314.45,1317.72,-0.00671614607048554,0.0020838478,1,hold,0,0
17,2011-07-14,1317.74,1308.87,0.005554409528830462,0.0072452384,1,hold,0,0
18,2011-07-15,1308.87,1316.14,-0.008129834212165954,0.0058403104,1,hold,0,0
19,2011-07-18,1315.94,1305.44,0.01630867753401155,0.0023088302,1,hold,0,0
20,2011-07-19,1307.07,1326.73,-0.0006708222471791814,-0.0062309247,0,sell,1328.66,-14.649999999999864
21,2011-07-20,1328.66,1325.84,0.013546129246364558,0.006589893,1,buy,1325.65,0
22,2011-07-21,1325.65,1343.8,0.0009078731954159647,-0.0035431278,0,sell,1343.8,18.149999999999864
23,2011-07-22,1343.8,1345.02,-0.005643038765222763,0.013778511,1,buy,1344.32,0
24,2011-07-25,1344.32,1337.43,-0.0041048877324421085,0.006621042,1,hold,0,0
25,2011-07-26,1337.39,1331.94,-0.020308722615132724,0.0035774591,1,hold,0,0
26,2011-07-27,1331.91,1304.89,-0.0032339890718757758,0.014283627,1,hold,0,0
27,2011-07-28,1304.84,1300.67,-0.006450521654224439,-0.004373726,0,sell,1300.12,-44.200000000000045
28,2011-07-29,1300.12,1292.28,-0.004132231404958664,-0.007959697,0,hold,0,0
29,2011-08-01,1292.59,1286.94,-0.025556747012292824,-0.011020038,0,hold,0,0
30,2011-08-02,1286.56,1254.05,0.0050157489733264615,0.008573744,1,buy,1254.25,0
31,2011-08-03,1254.25,1260.34,-0.047820429407937515,-0.005633351,0,sell,1260.23,5.980000000000018
32,2011-08-04,1260.23,1200.07,-0.0005749664602896498,-0.0069027883,0,hold,0,0
33,2011-08-05,1200.28,1199.38,-0.06663442778769035,-0.021631647,0,hold,0,0
34,2011-08-08,1198.48,1119.46,0.047406785414396246,0.0009415108,1,buy,1120.23,0
35,2011-08-09,1120.23,1172.53,-0.044152388425029665,-0.06240337,0,sell,1171.77,51.539999999999964
36,2011-08-10,1171.77,1120.76,0.046290017488133106,-0.007249911,0,hold,0,0
37,2011-08-11,1121.3,1172.64,0.00526163187337958,-0.021556854,0,hold,0,0
38,2011-08-12,1172.87,1178.81,0.021784681161510333,-0.015530098,0,hold,0,0
39,2011-08-15,1178.86,1204.49,-0.009738561548871316,-0.026575137,0,hold,0,0
40,2011-08-16,1204.22,1192.76,0.000947382541332864,-0.011582185,0,hold,0,0
41,2011-08-17,1192.89,1193.89,-0.04459372303981102,-0.014691267,0,hold,0,0
42,2011-08-18,1189.62,1140.65,-0.015008986104414257,-0.015512828,0,hold,0,0
43,2011-08-19,1140.47,1123.53,0.00025811504810735464,-0.019780073,0,hold,0,0
44,2011-08-22,1123.55,1123.82,0.03428484988699254,0.031099629,1,buy,1124.36,0
45,2011-08-23,1124.36,1162.35,0.013119972469565866,-0.012013141,0,sell,1162.16,37.80000000000018
46,2011-08-24,1162.16,1177.6,-0.01556555706521734,-8.275034e-05,0,hold,0,0
47,2011-08-25,1176.69,1159.27,0.015121585135473126,-0.013599608,0,hold,0,0
48,2011-08-26,1158.85,1176.8,0.028280081577158445,0.0048069167,1,buy,1177.91,0
49,2011-08-29,1177.91,1210.08,0.0023469522676187182,-0.008346144,0,sell,1209.76,31.84999999999991
50,2011-08-30,1209.76,1212.92,0.004922006397783951,-0.008991633,0,hold,0,0
51,2011-08-31,1213.0,1218.89,-0.0118714568172682,-0.008149371,0,hold,0,0
52,2011-09-01,1219.12,1204.42,-0.025281878414506576,-0.008242447,0,hold,0,0
53,2011-09-02,1203.9,1173.97,-0.007436305868122717,0.0060864943,1,buy,1173.97,0
54,2011-09-06,1173.97,1165.24,0.028646459098554677,-0.0034177494,0,sell,1165.85,-8.120000000000118
55,2011-09-07,1165.85,1198.62,-0.010612204034639694,-0.014760524,0,hold,0,0
56,2011-09-08,1197.98,1185.9,-0.026705455771987574,-0.0004305658,0,hold,0,0
57,2011-09-09,1185.37,1154.23,0.006965682749538571,0.0044686827,1,buy,1153.5,0
58,2011-09-12,1153.5,1162.27,0.009120083973603199,-0.0057528284,0,sell,1162.59,9.089999999999918
59,2011-09-13,1162.59,1172.87,0.01347975478953356,-0.0016872291,0,hold,0,0
60,2011-09-14,1173.32,1188.68,0.017187131944677914,0.0046936455,1,buy,1189.44,0
61,2011-09-15,1189.44,1209.11,0.005706676811869871,0.010180283,1,hold,0,0
62,2011-09-16,1209.21,1216.01,-0.009802550965863799,-0.008689085,0,sell,1214.99,25.549999999999955
63,2011-09-19,1214.99,1204.09,-0.0016610054065725466,0.007073551,1,buy,1204.5,0
64,2011-09-20,1204.5,1202.09,-0.029390478250380547,-0.007227585,0,sell,1203.63,-0.8699999999998909
65,2011-09-21,1203.63,1166.76,-0.03188316363262367,0.0016552634,1,buy,1164.55,0
66,2011-09-22,1164.55,1129.56,0.006082014235631705,-0.00023007812,0,sell,1128.82,-35.73000000000002
67,2011-09-23,1128.82,1136.43,0.02333623716374955,0.010614265,1,buy,1136.91,0
68,2011-09-26,1136.91,1162.95,0.010688335698009421,0.012613626,1,hold,0,0
69,2011-09-27,1163.32,1175.38,-0.0206911807245318,-0.007945731,0,sell,1175.39,38.48000000000002
70,2011-09-28,1175.39,1151.06,0.00811425989957093,0.006128888,1,buy,1151.74,0
71,2011-09-29,1151.74,1160.4,-0.024974146845915257,-0.006784119,0,sell,1159.93,8.190000000000055
72,2011-09-30,1159.93,1131.42,-0.028450973113432698,-0.00036491873,0,hold,0,0
73,2011-10-03,1131.21,1099.23,0.022488469201168204,0.0033945846,1,buy,1097.42,0
74,2011-10-04,1097.42,1123.95,0.017865563414742658,0.011693053,1,hold,0,0
75,2011-10-05,1124.03,1144.03,0.018303715811648358,0.012844358,1,hold,0,0
76,2011-10-06,1144.11,1164.97,-0.008163300342498125,0.002919394,1,hold,0,0
77,2011-10-07,1165.03,1155.46,0.03412493725442678,0.0042394805,1,hold,0,0
78,2011-10-10,1158.15,1194.89,0.0005439831281539576,-0.008903373,0,sell,1194.6,97.17999999999984
79,2011-10-11,1194.6,1195.54,0.00979473710624501,0.016027186,1,buy,1196.19,0
80,2011-10-12,1196.19,1207.25,-0.002973700559121939,-0.01043259,0,sell,1206.96,10.769999999999982
81,2011-10-13,1206.96,1203.66,0.017380323347124582,0.0060891374,1,buy,1205.65,0
82,2011-10-14,1205.65,1224.58,-0.019369906416893956,-0.009520723,0,sell,1224.47,18.819999999999936
83,2011-10-17,1224.47,1200.86,0.020418699931715745,0.008945126,1,buy,1200.75,0
84,2011-10-18,1200.75,1225.38,-0.01264913741043594,-0.0023640026,0,sell,1223.46,22.710000000000036
85,2011-10-19,1223.46,1209.88,0.004554170661553281,0.0076220254,1,buy,1209.92,0
86,2011-10-20,1209.92,1215.39,0.01880877742946696,0.0022979514,1,hold,0,0
87,2011-10-21,1215.39,1238.25,0.012873006258833142,-0.00748402,0,sell,1238.72,28.799999999999955
88,2011-10-24,1238.72,1254.19,-0.020044809797558627,-0.011951001,0,hold,0,0
89,2011-10-25,1253.86,1229.05,0.010536593303771324,0.0046679867,1,buy,1229.17,0
90,2011-10-26,1229.17,1242.0,0.03429146537842187,0.017596606,1,hold,0,0
91,2011-10-27,1243.97,1284.59,0.0003892292482425841,-0.0113285035,0,sell,1284.39,55.22000000000003
92,2011-10-28,1284.39,1285.09,-0.024737567018652373,-0.0051425793,0,hold,0,0
93,2011-10-31,1284.96,1253.3,-0.027942232506183662,-0.001226542,0,hold,0,0
94,2011-11-01,1251.0,1218.28,0.0161046721607514,0.030129682,1,buy,1219.62,0
95,2011-11-02,1219.62,1237.9,0.018781807900476677,0.0089163575,1,hold,0,0
96,2011-11-03,1238.25,1261.15,-0.0062799825556040245,-0.011287194,0,sell,1260.82,41.200000000000045
97,2011-11-04,1260.82,1253.23,0.006295731828953821,0.007896841,1,buy,1253.21,0
98,2011-11-07,1253.21,1261.12,0.011735600101497212,-0.0010301457,0,sell,1261.12,7.9099999999998545
99,2011-11-08,1261.12,1275.92,-0.036695090601291724,-0.014612822,0,hold,0,0
100,2011-11-09,1275.18,1229.1,0.008591652428606489,0.025443748,1,buy,1229.59,0
101,2011-11-10,1229.59,1239.66,0.019513414968620246,-0.009899566,0,sell,1240.12,10.529999999999973
102,2011-11-11,1240.12,1263.85,-0.009550183961704262,-0.01642844,0,hold,0,0
103,2011-11-14,1263.85,1251.78,0.004817140392081587,0.013350626,1,buy,1251.7,0
104,2011-11-15,1251.7,1257.81,-0.016616182094274845,-0.0057176943,0,sell,1257.81,6.1099999999999
105,2011-11-16,1257.81,1236.91,-0.01679992885496917,0.005019017,1,buy,1236.56,0
106,2011-11-17,1236.56,1216.13,-0.0003946946461316214,0.014079694,1,hold,0,0
107,2011-11-18,1216.19,1215.65,-0.018648459671780637,1.9727275e-05,1,hold,0,0
108,2011-11-21,1215.62,1192.98,-0.004140890878304826,-0.0020591435,0,sell,1192.98,-43.57999999999993
109,2011-11-22,1192.98,1188.04,-0.022095215649304722,-0.0037792963,0,hold,0,0
110,2011-11-23,1187.48,1161.79,-0.0026855111508963248,-0.00042062672,0,hold,0,0
111,2011-11-25,1161.41,1158.67,0.029240422208221428,0.0014192197,1,buy,1158.67,0
112,2011-11-28,1158.67,1192.55,0.002213743658546985,-0.018921275,0,sell,1192.56,33.88999999999987
113,2011-11-29,1192.56,1195.19,0.04331528878253654,0.006854992,1,buy,1196.72,0
114,2011-11-30,1196.72,1246.96,-0.0019086418168987596,0.001681942,1,hold,0,0
115,2011-12-01,1246.91,1244.58,-0.00024104517186518404,0.0026998702,1,hold,0,0
116,2011-12-02,1246.03,1244.28,0.01028707364901793,-0.003461706,0,sell,1244.33,47.6099999999999
117,2011-12-05,1244.33,1257.08,0.0011057371050371412,-0.002116118,0,hold,0,0
118,2011-12-06,1257.19,1258.47,0.0020183238376758617,0.0064042048,1,buy,1258.14,0
119,2011-12-07,1258.14,1261.01,-0.021141783173805218,0.005350416,1,hold,0,0
120,2011-12-08,1260.87,1234.35,0.016883379916555308,0.011413865,1,hold,0,0
121,2011-12-09,1234.48,1255.19,-0.014914076753320238,-0.021193344,0,sell,1255.05,-3.0900000000001455
122,2011-12-12,1255.05,1236.47,-0.00868601745291031,0.010101343,1,buy,1236.83,0
123,2011-12-13,1236.83,1225.73,-0.011348339356954673,0.020364208,1,hold,0,0
124,2011-12-14,1225.73,1211.82,0.003243055899391001,0.0121321175,1,hold,0,0
125,2011-12-15,1212.12,1215.75,0.0032161217355541893,0.0036122617,1,hold,0,0
126,2011-12-16,1216.09,1219.66,-0.011732777987308096,-0.00050885277,0,sell,1219.74,-17.089999999999918
127,2011-12-19,1219.74,1205.35,0.029825361928070615,0.017849386,1,buy,1205.72,0
128,2011-12-20,1205.72,1241.3,0.001949569000241791,-0.019212995,0,sell,1241.25,35.52999999999997
129,2011-12-21,1241.25,1243.72,0.008265526002637191,0.0075712535,1,buy,1243.72,0
130,2011-12-22,1243.72,1254.0,0.009035087719298174,0.006354706,1,hold,0,0
131,2011-12-23,1254.0,1265.33,7.903076667759024e-05,-0.004983852,0,sell,1265.02,21.299999999999955
132,2011-12-27,1265.02,1265.43,-0.012477971914685138,0.0006387702,1,buy,1265.38,0
133,2011-12-28,1265.38,1249.64,0.01070708364008821,0.00959648,1,hold,0,0
134,2011-12-29,1249.75,1263.02,-0.0042913018004465675,0.006157858,1,hold,0,0
135,2011-12-30,1262.82,1257.6,0.015473918575063639,0.006266899,1,hold,0,0
136,2012-01-03,1258.86,1277.06,0.00018793165552133395,0.0034178211,1,hold,0,0
137,2012-01-04,1277.03,1277.3,0.0029437093869881803,0.009674082,1,hold,0,0
138,2012-01-05,1277.3,1281.06,-0.0025369615786926536,0.0089018885,1,hold,0,0
139,2012-01-06,1280.93,1277.81,0.002261682096712514,0.004155259,1,hold,0,0
140,2012-01-09,1277.83,1280.7,0.008885765596938988,0.0073777656,1,hold,0,0
141,2012-01-10,1280.77,1292.08,0.00030957835428147007,0.004088396,1,hold,0,0
142,2012-01-11,1292.02,1292.48,0.0023365932161425462,0.0023059654,1,hold,0,0
143,2012-01-12,1292.48,1295.5,-0.0049478965650329165,0.0043489314,1,hold,0,0
144,2012-01-13,1294.82,1289.09,0.003552893901899834,0.0038994583,1,hold,0,0
145,2012-01-17,1290.22,1293.67,0.011107933244181245,0.0043766294,1,hold,0,0
146,2012-01-18,1293.65,1308.04,0.004938686890309185,0.0011365479,1,hold,0,0
147,2012-01-19,1308.07,1314.5,0.000669456066945795,0.007216546,1,hold,0,0
148,2012-01-20,1314.49,1315.38,0.00047134668308768113,-0.0065659923,0,sell,1315.29,49.909999999999854
149,2012-01-23,1315.29,1316.0,-0.001025835866261371,-0.0029556123,0,hold,0,0
150,2012-01-24,1315.96,1314.65,0.008679116114555185,-0.0011993772,0,hold,0,0
